Freq.	I(R1)
1.43730000000000e+08	(-2.14967562742120e+02dB,1.68961766140960e+02°)
1.43735000000000e+08	(-2.14967823831620e+02dB,1.68964553944412e+02°)
1.43740000000000e+08	(-2.14968070960885e+02dB,1.68965822944398e+02°)
1.43745000000000e+08	(-2.14967734383825e+02dB,1.68969719511717e+02°)
1.43750000000000e+08	(-2.14968446180363e+02dB,1.68972101529186e+02°)
1.43755000000000e+08	(-2.14968025939004e+02dB,1.68975180992581e+02°)
1.43760000000000e+08	(-2.14968211090766e+02dB,1.68978824991353e+02°)
1.43765000000000e+08	(-2.14968313212399e+02dB,1.68981927407708e+02°)
1.43770000000000e+08	(-2.14968339532867e+02dB,1.68984986038447e+02°)
1.43775000000000e+08	(-2.14968316707978e+02dB,1.68986226446128e+02°)
1.43780000000000e+08	(-2.14968758057483e+02dB,1.68988761327341e+02°)
1.43785000000000e+08	(-2.14968596912447e+02dB,1.68992403466331e+02°)
1.43790000000000e+08	(-2.14968561469717e+02dB,1.68996817471225e+02°)
1.43795000000000e+08	(-2.14968784310232e+02dB,1.68998033387955e+02°)
1.43800000000000e+08	(-2.14968488012047e+02dB,1.69000588775943e+02°)
1.43805000000000e+08	(-2.14968915753962e+02dB,1.69003262640496e+02°)
1.43810000000000e+08	(-2.14968992935056e+02dB,1.69006512011686e+02°)
1.43815000000000e+08	(-2.14969033711357e+02dB,1.69007925701240e+02°)
1.43820000000000e+08	(-2.14969202140311e+02dB,1.69011626276138e+02°)
1.43825000000000e+08	(-2.14969252141387e+02dB,1.69014134629154e+02°)
1.43830000000000e+08	(-2.14969110375609e+02dB,1.69017348838918e+02°)
1.43835000000000e+08	(-2.14969431817472e+02dB,1.69019383480033e+02°)
1.43840000000000e+08	(-2.14969504462207e+02dB,1.69020712696296e+02°)
1.43845000000000e+08	(-2.14969496226222e+02dB,1.69025511796094e+02°)
1.43850000000000e+08	(-2.14969942925695e+02dB,1.69026229921973e+02°)
1.43855000000000e+08	(-2.14969602821396e+02dB,1.69030666075710e+02°)
1.43860000000000e+08	(-2.14969820988817e+02dB,1.69033735290310e+02°)
1.43865000000000e+08	(-2.14969950304327e+02dB,1.69036108252346e+02°)
1.43870000000000e+08	(-2.14970014419782e+02dB,1.69039436248123e+02°)
1.43875000000000e+08	(-2.14969953475204e+02dB,1.69041538140523e+02°)
1.43880000000000e+08	(-2.14970228900349e+02dB,1.69043041994053e+02°)
1.43885000000000e+08	(-2.14970184397642e+02dB,1.69047194956329e+02°)
1.43890000000000e+08	(-2.14970241791678e+02dB,1.69051251396837e+02°)
1.43895000000000e+08	(-2.14970464404009e+02dB,1.69053337865955e+02°)
1.43900000000000e+08	(-2.14970084202922e+02dB,1.69056506611755e+02°)
1.43905000000000e+08	(-2.14970612129786e+02dB,1.69057947638453e+02°)
1.43910000000000e+08	(-2.14970692744557e+02dB,1.69060755485154e+02°)
1.43915000000000e+08	(-2.14970585301901e+02dB,1.69063475261041e+02°)
1.43920000000000e+08	(-2.14970772801850e+02dB,1.69066626833050e+02°)
1.43925000000000e+08	(-2.14970842372971e+02dB,1.69069079361962e+02°)
1.43930000000000e+08	(-2.14970756617085e+02dB,1.69073078331835e+02°)
1.43935000000000e+08	(-2.14971036687419e+02dB,1.69074310965408e+02°)
1.43940000000000e+08	(-2.14970982425863e+02dB,1.69076435408774e+02°)
1.43945000000000e+08	(-2.14971261988448e+02dB,1.69080435816437e+02°)
1.43950000000000e+08	(-2.14971344800719e+02dB,1.69081458311414e+02°)
1.43955000000000e+08	(-2.14971270479967e+02dB,1.69086242162291e+02°)
1.43960000000000e+08	(-2.14971437086721e+02dB,1.69088606877889e+02°)
1.43965000000000e+08	(-2.14971508551927e+02dB,1.69090538930244e+02°)
1.43970000000000e+08	(-2.14971624223000e+02dB,1.69093591085970e+02°)
1.43975000000000e+08	(-2.14971624875788e+02dB,1.69096619238530e+02°)
1.43980000000000e+08	(-2.14971702490281e+02dB,1.69098446083047e+02°)
1.43985000000000e+08	(-2.14971777013714e+02dB,1.69102162905364e+02°)
1.43990000000000e+08	(-2.14971872471876e+02dB,1.69105392312539e+02°)
1.43995000000000e+08	(-2.14972120252130e+02dB,1.69108162003555e+02°)
1.44000000000000e+08	(-2.14971868306801e+02dB,1.69111990985155e+02°)
1.44005000000000e+08	(-2.14972268765000e+02dB,1.69112500908310e+02°)
1.44010000000000e+08	(-2.14972260599663e+02dB,1.69115017347823e+02°)
1.44015000000000e+08	(-2.14972216517785e+02dB,1.69119108642682e+02°)
1.44020000000000e+08	(-2.14972359624082e+02dB,1.69121694023910e+02°)
1.44025000000000e+08	(-2.14972454490794e+02dB,1.69124073164190e+02°)
1.44030000000000e+08	(-2.14972477983515e+02dB,1.69128233075549e+02°)
1.44035000000000e+08	(-2.14972644189950e+02dB,1.69129193500320e+02°)
1.44040000000000e+08	(-2.14972593403163e+02dB,1.69132375320884e+02°)
1.44045000000000e+08	(-2.14972925938141e+02dB,1.69134735921324e+02°)
1.44050000000000e+08	(-2.14972848126932e+02dB,1.69137721683494e+02°)
1.44055000000000e+08	(-2.14972992075571e+02dB,1.69141284319290e+02°)
1.44060000000000e+08	(-2.14973034967973e+02dB,1.69143504959019e+02°)
1.44065000000000e+08	(-2.14973037305406e+02dB,1.69145379175959e+02°)
1.44070000000000e+08	(-2.14973158998708e+02dB,1.69147876049970e+02°)
1.44075000000000e+08	(-2.14973273459380e+02dB,1.69151315958871e+02°)
1.44080000000000e+08	(-2.14973284328187e+02dB,1.69154255529225e+02°)
1.44085000000000e+08	(-2.14973391357364e+02dB,1.69157220833705e+02°)
1.44090000000000e+08	(-2.14973453962502e+02dB,1.69159548528932e+02°)
1.44095000000000e+08	(-2.14973699992008e+02dB,1.69162773577593e+02°)
1.44100000000000e+08	(-2.14973698596950e+02dB,1.69166143053771e+02°)
1.44105000000000e+08	(-2.14973856572704e+02dB,1.69167093381798e+02°)
1.44110000000000e+08	(-2.14973753445330e+02dB,1.69169950935612e+02°)
1.44115000000000e+08	(-2.14973907806008e+02dB,1.69174311178345e+02°)
1.44120000000000e+08	(-2.14973977438066e+02dB,1.69176717888005e+02°)
1.44125000000000e+08	(-2.14974082391525e+02dB,1.69178971491538e+02°)
1.44130000000000e+08	(-2.14974177978150e+02dB,1.69182550908666e+02°)
1.44135000000000e+08	(-2.14974243334494e+02dB,1.69184029427133e+02°)
1.44140000000000e+08	(-2.14974305182269e+02dB,1.69187824129927e+02°)
1.44145000000000e+08	(-2.14974467588741e+02dB,1.69189112397747e+02°)
1.44150000000000e+08	(-2.14974526747117e+02dB,1.69193908314759e+02°)
1.44155000000000e+08	(-2.14974658379896e+02dB,1.69195600056758e+02°)
1.44160000000000e+08	(-2.14974618688221e+02dB,1.69198457300806e+02°)
1.44165000000000e+08	(-2.14974585501539e+02dB,1.69200465215950e+02°)
1.44170000000000e+08	(-2.14974666857332e+02dB,1.69202632770656e+02°)
1.44175000000000e+08	(-2.14974863600680e+02dB,1.69205922759975e+02°)
1.44180000000000e+08	(-2.14974944600650e+02dB,1.69209675214206e+02°)
1.44185000000000e+08	(-2.14975021797315e+02dB,1.69212270339009e+02°)
1.44190000000000e+08	(-2.14974994638758e+02dB,1.69213960478838e+02°)
1.44195000000000e+08	(-2.14975216688030e+02dB,1.69217588268341e+02°)
1.44200000000000e+08	(-2.14975352420649e+02dB,1.69219276961180e+02°)
1.44205000000000e+08	(-2.14975383182251e+02dB,1.69221962674039e+02°)
1.44210000000000e+08	(-2.14975294143798e+02dB,1.69225468191969e+02°)
1.44215000000000e+08	(-2.14975590957415e+02dB,1.69228867507727e+02°)
1.44220000000000e+08	(-2.14975619833048e+02dB,1.69231573233615e+02°)
1.44225000000000e+08	(-2.14975705402544e+02dB,1.69233789206697e+02°)
1.44230000000000e+08	(-2.14975766509639e+02dB,1.69236481659107e+02°)
1.44235000000000e+08	(-2.14975823066546e+02dB,1.69238909124542e+02°)
1.44240000000000e+08	(-2.14976006085325e+02dB,1.69242551932603e+02°)
1.44245000000000e+08	(-2.14975960275115e+02dB,1.69243997849311e+02°)
1.44250000000000e+08	(-2.14976273384362e+02dB,1.69249032265976e+02°)
1.44255000000000e+08	(-2.14976200579586e+02dB,1.69249693187949e+02°)
1.44260000000000e+08	(-2.14976203564685e+02dB,1.69253395001038e+02°)
1.44265000000000e+08	(-2.14976166985819e+02dB,1.69255579454096e+02°)
1.44270000000000e+08	(-2.14976213251351e+02dB,1.69257871905370e+02°)
1.44275000000000e+08	(-2.14976413881141e+02dB,1.69260828262178e+02°)
1.44280000000000e+08	(-2.14976580201489e+02dB,1.69264562116983e+02°)
1.44285000000000e+08	(-2.14976646241025e+02dB,1.69267216051881e+02°)
1.44290000000000e+08	(-2.14976517628839e+02dB,1.69268732872459e+02°)
1.44295000000000e+08	(-2.14976736516786e+02dB,1.69272688379816e+02°)
1.44300000000000e+08	(-2.14976759131676e+02dB,1.69272868727841e+02°)
1.44305000000000e+08	(-2.14976907852437e+02dB,1.69277260632620e+02°)
1.44310000000000e+08	(-2.14976934454525e+02dB,1.69280876788904e+02°)
1.44315000000000e+08	(-2.14977196670497e+02dB,1.69283075074052e+02°)
1.44320000000000e+08	(-2.14977252078608e+02dB,1.69286229369928e+02°)
1.44325000000000e+08	(-2.14977303239041e+02dB,1.69288620664933e+02°)
1.44330000000000e+08	(-2.14977244042227e+02dB,1.69290740803169e+02°)
1.44335000000000e+08	(-2.14977388208534e+02dB,1.69293861819219e+02°)
1.44340000000000e+08	(-2.14977614843006e+02dB,1.69296929391711e+02°)
1.44345000000000e+08	(-2.14977499038741e+02dB,1.69299245587553e+02°)
1.44350000000000e+08	(-2.14977926354993e+02dB,1.69303220032427e+02°)
1.44355000000000e+08	(-2.14977662002620e+02dB,1.69304277073430e+02°)
1.44360000000000e+08	(-2.14977784833945e+02dB,1.69308261706616e+02°)
1.44365000000000e+08	(-2.14977764572751e+02dB,1.69310639433742e+02°)
1.44370000000000e+08	(-2.14977824578691e+02dB,1.69313242078530e+02°)
1.44375000000000e+08	(-2.14977975540954e+02dB,1.69316049120019e+02°)
1.44380000000000e+08	(-2.14978144218033e+02dB,1.69319317692378e+02°)
1.44385000000000e+08	(-2.14978244671235e+02dB,1.69322010570256e+02°)
1.44390000000000e+08	(-2.14978061107459e+02dB,1.69323806779953e+02°)
1.44395000000000e+08	(-2.14978307304675e+02dB,1.69327795076794e+02°)
1.44400000000000e+08	(-2.14978093586271e+02dB,1.69328144072086e+02°)
1.44405000000000e+08	(-2.14978496816084e+02dB,1.69332789705249e+02°)
1.44410000000000e+08	(-2.14978600955428e+02dB,1.69335648473285e+02°)
1.44415000000000e+08	(-2.14978709067552e+02dB,1.69337474058877e+02°)
1.44420000000000e+08	(-2.14978833865787e+02dB,1.69340785139451e+02°)
1.44425000000000e+08	(-2.14978870339494e+02dB,1.69343519420696e+02°)
1.44430000000000e+08	(-2.14978701621957e+02dB,1.69345658894172e+02°)
1.44435000000000e+08	(-2.14978953652224e+02dB,1.69348830419504e+02°)
1.44440000000000e+08	(-2.14979143073417e+02dB,1.69351523791140e+02°)
1.44445000000000e+08	(-2.14979114879040e+02dB,1.69354397696717e+02°)
1.44450000000000e+08	(-2.14979431369944e+02dB,1.69357421600448e+02°)
1.44455000000000e+08	(-2.14979149713864e+02dB,1.69359525529190e+02°)
1.44460000000000e+08	(-2.14979343925301e+02dB,1.69363103639032e+02°)
1.44465000000000e+08	(-2.14979361873179e+02dB,1.69365638255969e+02°)
1.44470000000000e+08	(-2.14979470917979e+02dB,1.69368317376006e+02°)
1.44475000000000e+08	(-2.14979576687369e+02dB,1.69371211758138e+02°)
1.44480000000000e+08	(-2.14979683432380e+02dB,1.69374248882607e+02°)
1.44485000000000e+08	(-2.14979806733605e+02dB,1.69376717615147e+02°)
1.44490000000000e+08	(-2.14979649905828e+02dB,1.69378982834141e+02°)
1.44495000000000e+08	(-2.14979908603562e+02dB,1.69382634347679e+02°)
1.44500000000000e+08	(-2.14979608166232e+02dB,1.69384705879132e+02°)
1.44505000000000e+08	(-2.14980151390684e+02dB,1.69388025353068e+02°)
1.44510000000000e+08	(-2.14980186673494e+02dB,1.69389958712466e+02°)
1.44515000000000e+08	(-2.14980180537935e+02dB,1.69392383532425e+02°)
1.44520000000000e+08	(-2.14980355176724e+02dB,1.69395451403483e+02°)
1.44525000000000e+08	(-2.14980416389967e+02dB,1.69398500983333e+02°)
1.44530000000000e+08	(-2.14980230991067e+02dB,1.69400974953298e+02°)
1.44535000000000e+08	(-2.14980524557368e+02dB,1.69403762754357e+02°)
1.44540000000000e+08	(-2.14980657587514e+02dB,1.69406566460871e+02°)
1.44545000000000e+08	(-2.14980755897259e+02dB,1.69409152453322e+02°)
1.44550000000000e+08	(-2.14980870089509e+02dB,1.69412300641488e+02°)
1.44555000000000e+08	(-2.14980724916076e+02dB,1.69414923473993e+02°)
1.44560000000000e+08	(-2.14980882340196e+02dB,1.69418008784767e+02°)
1.44565000000000e+08	(-2.14980957797337e+02dB,1.69420525149587e+02°)
1.44570000000000e+08	(-2.14981095997978e+02dB,1.69422974280529e+02°)
1.44575000000000e+08	(-2.14981187783494e+02dB,1.69425996376968e+02°)
1.44580000000000e+08	(-2.14981252127139e+02dB,1.69429209478150e+02°)
1.44585000000000e+08	(-2.14981329391749e+02dB,1.69431490850686e+02°)
1.44590000000000e+08	(-2.14981268064530e+02dB,1.69434019784514e+02°)
1.44595000000000e+08	(-2.14981482741066e+02dB,1.69437243037317e+02°)
1.44600000000000e+08	(-2.14981370286087e+02dB,1.69440808125108e+02°)
1.44605000000000e+08	(-2.14981792673453e+02dB,1.69442615869679e+02°)
1.44610000000000e+08	(-2.14981675905825e+02dB,1.69444446409435e+02°)
1.44615000000000e+08	(-2.14981685830009e+02dB,1.69447688571972e+02°)
1.44620000000000e+08	(-2.14981847774473e+02dB,1.69450437899509e+02°)
1.44625000000000e+08	(-2.14981954239192e+02dB,1.69453582428406e+02°)
1.44630000000000e+08	(-2.14981841220839e+02dB,1.69456188512387e+02°)
1.44635000000000e+08	(-2.14982091269409e+02dB,1.69458653940915e+02°)
1.44640000000000e+08	(-2.14982202044748e+02dB,1.69461805927847e+02°)
1.44645000000000e+08	(-2.14982348348648e+02dB,1.69463610002132e+02°)
1.44650000000000e+08	(-2.14982350247468e+02dB,1.69467654847893e+02°)
1.44655000000000e+08	(-2.14982351978682e+02dB,1.69469894311643e+02°)
1.44660000000000e+08	(-2.14982426667570e+02dB,1.69472976849028e+02°)
1.44665000000000e+08	(-2.14982546316298e+02dB,1.69475234803256e+02°)
1.44670000000000e+08	(-2.14982661696559e+02dB,1.69477470804194e+02°)
1.44675000000000e+08	(-2.14982750626826e+02dB,1.69480504178169e+02°)
1.44680000000000e+08	(-2.14982828912912e+02dB,1.69483896499356e+02°)
1.44685000000000e+08	(-2.14982821408499e+02dB,1.69486455853956e+02°)
1.44690000000000e+08	(-2.14982871696836e+02dB,1.69488799018488e+02°)
1.44695000000000e+08	(-2.14983007116469e+02dB,1.69491907461964e+02°)
1.44700000000000e+08	(-2.14983186131394e+02dB,1.69495152418855e+02°)
1.44705000000000e+08	(-2.14983334643342e+02dB,1.69496865401447e+02°)
1.44710000000000e+08	(-2.14983154345168e+02dB,1.69499495678029e+02°)
1.44715000000000e+08	(-2.14983255035759e+02dB,1.69503003467254e+02°)
1.44720000000000e+08	(-2.14983359580662e+02dB,1.69505748802793e+02°)
1.44725000000000e+08	(-2.14983491210975e+02dB,1.69508736674801e+02°)
1.44730000000000e+08	(-2.14983469817808e+02dB,1.69511034761236e+02°)
1.44735000000000e+08	(-2.14983645751377e+02dB,1.69513503731404e+02°)
1.44740000000000e+08	(-2.14983763844287e+02dB,1.69516864503154e+02°)
1.44745000000000e+08	(-2.14983869329103e+02dB,1.69518160087004e+02°)
1.44750000000000e+08	(-2.14983897571079e+02dB,1.69522904516396e+02°)
1.44755000000000e+08	(-2.14983950688744e+02dB,1.69524434839327e+02°)
1.44760000000000e+08	(-2.14983991328874e+02dB,1.69527886529317e+02°)
1.44765000000000e+08	(-2.14984101128689e+02dB,1.69529823385604e+02°)
1.44770000000000e+08	(-2.14984172325345e+02dB,1.69532150384909e+02°)
1.44775000000000e+08	(-2.14984245620809e+02dB,1.69535126392350e+02°)
1.44780000000000e+08	(-2.14984348840883e+02dB,1.69538364712276e+02°)
1.44785000000000e+08	(-2.14984310202214e+02dB,1.69541606859025e+02°)
1.44790000000000e+08	(-2.14984430821842e+02dB,1.69543431445944e+02°)
1.44795000000000e+08	(-2.14984517311255e+02dB,1.69546838192820e+02°)
1.44800000000000e+08	(-2.14984798818239e+02dB,1.69548288322062e+02°)
1.44805000000000e+08	(-2.14984776471702e+02dB,1.69551523568905e+02°)
1.44810000000000e+08	(-2.14984702229803e+02dB,1.69554837250437e+02°)
1.44815000000000e+08	(-2.14984852384950e+02dB,1.69558001327895e+02°)
1.44820000000000e+08	(-2.14984915571779e+02dB,1.69561089673164e+02°)
1.44825000000000e+08	(-2.14985029731857e+02dB,1.69563843233000e+02°)
1.44830000000000e+08	(-2.14985060686856e+02dB,1.69565630718410e+02°)
1.44835000000000e+08	(-2.14985190902593e+02dB,1.69568291497649e+02°)
1.44840000000000e+08	(-2.14985304396266e+02dB,1.69571666990323e+02°)
1.44845000000000e+08	(-2.14985359232217e+02dB,1.69573137461751e+02°)
1.44850000000000e+08	(-2.14985463095773e+02dB,1.69577836145209e+02°)
1.44855000000000e+08	(-2.14985484296392e+02dB,1.69579014838933e+02°)
1.44860000000000e+08	(-2.14985552719282e+02dB,1.69582623299252e+02°)
1.44865000000000e+08	(-2.14985602511010e+02dB,1.69584505755155e+02°)
1.44870000000000e+08	(-2.14985665823544e+02dB,1.69587116772787e+02°)
1.44875000000000e+08	(-2.14985719736517e+02dB,1.69590102644118e+02°)
1.44880000000000e+08	(-2.14985802626891e+02dB,1.69593068362354e+02°)
1.44885000000000e+08	(-2.14985827960178e+02dB,1.69596796925969e+02°)
1.44890000000000e+08	(-2.14985952823304e+02dB,1.69598157276799e+02°)
1.44895000000000e+08	(-2.14986055383747e+02dB,1.69601935564683e+02°)
1.44900000000000e+08	(-2.14986155627328e+02dB,1.69602029269119e+02°)
1.44905000000000e+08	(-2.14986212445603e+02dB,1.69606978175584e+02°)
1.44910000000000e+08	(-2.14986305756028e+02dB,1.69609895961477e+02°)
1.44915000000000e+08	(-2.14986419500790e+02dB,1.69612646572275e+02°)
1.44920000000000e+08	(-2.14986496509617e+02dB,1.69616083936307e+02°)
1.44925000000000e+08	(-2.14986566006795e+02dB,1.69618764742912e+02°)
1.44930000000000e+08	(-2.14986609015673e+02dB,1.69620244737782e+02°)
1.44935000000000e+08	(-2.14986727478786e+02dB,1.69623019129776e+02°)
1.44940000000000e+08	(-2.14986806773411e+02dB,1.69626456678198e+02°)
1.44945000000000e+08	(-2.14986874067700e+02dB,1.69628524370587e+02°)
1.44950000000000e+08	(-2.14987008100448e+02dB,1.69632658139440e+02°)
1.44955000000000e+08	(-2.14986986615024e+02dB,1.69633947408842e+02°)
1.44960000000000e+08	(-2.14987076181719e+02dB,1.69637242544077e+02°)
1.44965000000000e+08	(-2.14987075999299e+02dB,1.69639496072330e+02°)
1.44970000000000e+08	(-2.14987180142525e+02dB,1.69642214494067e+02°)
1.44975000000000e+08	(-2.14987235490282e+02dB,1.69645281615223e+02°)
1.44980000000000e+08	(-2.14987265376966e+02dB,1.69648315302357e+02°)
1.44985000000000e+08	(-2.14987379576481e+02dB,1.69651808863202e+02°)
1.44990000000000e+08	(-2.14987466897528e+02dB,1.69653093539485e+02°)
1.44995000000000e+08	(-2.14987613204107e+02dB,1.69656902066028e+02°)
1.45000000000000e+08	(-2.14987461172999e+02dB,1.69657506198250e+02°)
1.45005000000000e+08	(-2.14987738196211e+02dB,1.69662771950877e+02°)
1.45010000000000e+08	(-2.14987884727812e+02dB,1.69664468461939e+02°)
1.45015000000000e+08	(-2.14987931440827e+02dB,1.69667184033462e+02°)
1.45020000000000e+08	(-2.14988052368835e+02dB,1.69670643936459e+02°)
1.45025000000000e+08	(-2.14988085383660e+02dB,1.69673492830337e+02°)
1.45030000000000e+08	(-2.14988134212832e+02dB,1.69675016698308e+02°)
1.45035000000000e+08	(-2.14988244163949e+02dB,1.69677762420955e+02°)
1.45040000000000e+08	(-2.14988291201501e+02dB,1.69681435072374e+02°)
1.45045000000000e+08	(-2.14988434179711e+02dB,1.69683957829028e+02°)
1.45050000000000e+08	(-2.14988544010105e+02dB,1.69687506562821e+02°)
1.45055000000000e+08	(-2.14988506911704e+02dB,1.69689064022987e+02°)
1.45060000000000e+08	(-2.14988560702903e+02dB,1.69691960094837e+02°)
1.45065000000000e+08	(-2.14988580201545e+02dB,1.69694767119068e+02°)
1.45070000000000e+08	(-2.14988722467365e+02dB,1.69697246018323e+02°)
1.45075000000000e+08	(-2.14988799491862e+02dB,1.69700315487675e+02°)
1.45080000000000e+08	(-2.14988812733286e+02dB,1.69703793226903e+02°)
1.45085000000000e+08	(-2.14988930144365e+02dB,1.69706490537651e+02°)
1.45090000000000e+08	(-2.14988993531427e+02dB,1.69708108983416e+02°)
1.45095000000000e+08	(-2.14989142478952e+02dB,1.69711601678207e+02°)
1.45100000000000e+08	(-2.14988957801250e+02dB,1.69714014990965e+02°)
1.45105000000000e+08	(-2.14989346387183e+02dB,1.69718067142593e+02°)
1.45110000000000e+08	(-2.14989389390060e+02dB,1.69718936079074e+02°)
1.45115000000000e+08	(-2.14989409468335e+02dB,1.69721912071065e+02°)
1.45120000000000e+08	(-2.14989543815464e+02dB,1.69725083695233e+02°)
1.45125000000000e+08	(-2.14989571084015e+02dB,1.69728175306879e+02°)
1.45130000000000e+08	(-2.14989640156245e+02dB,1.69729929373571e+02°)
1.45135000000000e+08	(-2.14989736170786e+02dB,1.69732648352756e+02°)
1.45140000000000e+08	(-2.14989790700533e+02dB,1.69736508680621e+02°)
1.45145000000000e+08	(-2.14990012022325e+02dB,1.69739061236923e+02°)
1.45150000000000e+08	(-2.14990083044636e+02dB,1.69742233755510e+02°)
1.45155000000000e+08	(-2.14990046181204e+02dB,1.69744033558154e+02°)
1.45160000000000e+08	(-2.14990041606690e+02dB,1.69746925968324e+02°)
1.45165000000000e+08	(-2.14990143338039e+02dB,1.69749993046078e+02°)
1.45170000000000e+08	(-2.14990269623130e+02dB,1.69752134288692e+02°)
1.45175000000000e+08	(-2.14990359289775e+02dB,1.69755046516556e+02°)
1.45180000000000e+08	(-2.14990426444214e+02dB,1.69758822011107e+02°)
1.45185000000000e+08	(-2.14990435305303e+02dB,1.69760910666939e+02°)
1.45190000000000e+08	(-2.14990528511584e+02dB,1.69762994069508e+02°)
1.45195000000000e+08	(-2.14990614859669e+02dB,1.69766252090193e+02°)
1.45200000000000e+08	(-2.14990669303775e+02dB,1.69769865288964e+02°)
1.45205000000000e+08	(-2.14990928902824e+02dB,1.69772555656691e+02°)
1.45210000000000e+08	(-2.14990849095951e+02dB,1.69773776290696e+02°)
1.45215000000000e+08	(-2.14990891444867e+02dB,1.69776920152312e+02°)
1.45220000000000e+08	(-2.14990982204902e+02dB,1.69779811867003e+02°)
1.45225000000000e+08	(-2.14991026911773e+02dB,1.69782979975289e+02°)
1.45230000000000e+08	(-2.14991123448560e+02dB,1.69784970901746e+02°)
1.45235000000000e+08	(-2.14991227638588e+02dB,1.69787752025028e+02°)
1.45240000000000e+08	(-2.14991313696222e+02dB,1.69791432704060e+02°)
1.45245000000000e+08	(-2.14991557681645e+02dB,1.69793783236135e+02°)
1.45250000000000e+08	(-2.14991589841820e+02dB,1.69796768861856e+02°)
1.45255000000000e+08	(-2.14991563245831e+02dB,1.69798817293761e+02°)
1.45260000000000e+08	(-2.14991548477485e+02dB,1.69802027009738e+02°)
1.45265000000000e+08	(-2.14991723610235e+02dB,1.69804825797382e+02°)
1.45270000000000e+08	(-2.14991796190212e+02dB,1.69806917620290e+02°)
1.45275000000000e+08	(-2.14991870770819e+02dB,1.69809658159502e+02°)
1.45280000000000e+08	(-2.14992004544728e+02dB,1.69813127485720e+02°)
1.45285000000000e+08	(-2.14991885474533e+02dB,1.69815373248221e+02°)
1.45290000000000e+08	(-2.14992050850766e+02dB,1.69817716361669e+02°)
1.45295000000000e+08	(-2.14992058653437e+02dB,1.69821183433942e+02°)
1.45300000000000e+08	(-2.14992383818057e+02dB,1.69824200217442e+02°)
1.45305000000000e+08	(-2.14992392721315e+02dB,1.69826761856662e+02°)
1.45310000000000e+08	(-2.14992328157402e+02dB,1.69828989631325e+02°)
1.45315000000000e+08	(-2.14992400042927e+02dB,1.69832035680149e+02°)
1.45320000000000e+08	(-2.14992425849291e+02dB,1.69834925972613e+02°)
1.45325000000000e+08	(-2.14992483744674e+02dB,1.69837943874912e+02°)
1.45330000000000e+08	(-2.14992602677827e+02dB,1.69840179970821e+02°)
1.45335000000000e+08	(-2.14992754382673e+02dB,1.69842969486683e+02°)
1.45340000000000e+08	(-2.14992833614383e+02dB,1.69846118456227e+02°)
1.45345000000000e+08	(-2.14993037978385e+02dB,1.69848410867160e+02°)
1.45350000000000e+08	(-2.14993023212378e+02dB,1.69851434416768e+02°)
1.45355000000000e+08	(-2.14993038578332e+02dB,1.69853659929306e+02°)
1.45360000000000e+08	(-2.14993072580134e+02dB,1.69856992234023e+02°)
1.45365000000000e+08	(-2.14993248171817e+02dB,1.69859288871439e+02°)
1.45370000000000e+08	(-2.14993297118145e+02dB,1.69861679547513e+02°)
1.45375000000000e+08	(-2.14993347882113e+02dB,1.69864444952883e+02°)
1.45380000000000e+08	(-2.14993467088282e+02dB,1.69867218758230e+02°)
1.45385000000000e+08	(-2.14993317812062e+02dB,1.69870176624808e+02°)
1.45390000000000e+08	(-2.14993544196037e+02dB,1.69872449262857e+02°)
1.45395000000000e+08	(-2.14993530571051e+02dB,1.69876405085373e+02°)
1.45400000000000e+08	(-2.14993888899825e+02dB,1.69877790498805e+02°)
1.45405000000000e+08	(-2.14993764236062e+02dB,1.69881424880432e+02°)
1.45410000000000e+08	(-2.14993849401704e+02dB,1.69884148093224e+02°)
1.45415000000000e+08	(-2.14993931013280e+02dB,1.69887019150951e+02°)
1.45420000000000e+08	(-2.14993923627056e+02dB,1.69890134154235e+02°)
1.45425000000000e+08	(-2.14993970019983e+02dB,1.69892939108348e+02°)
1.45430000000000e+08	(-2.14994110314038e+02dB,1.69895466483042e+02°)
1.45435000000000e+08	(-2.14994316253929e+02dB,1.69898030588293e+02°)
1.45440000000000e+08	(-2.14994317850764e+02dB,1.69900718857510e+02°)
1.45445000000000e+08	(-2.14994463965972e+02dB,1.69903268959450e+02°)
1.45450000000000e+08	(-2.14994417252636e+02dB,1.69906642599343e+02°)
1.45455000000000e+08	(-2.14994506754076e+02dB,1.69908700812285e+02°)
1.45460000000000e+08	(-2.14994580148584e+02dB,1.69911713164052e+02°)
1.45465000000000e+08	(-2.14994691608882e+02dB,1.69913833897816e+02°)
1.45470000000000e+08	(-2.14994781132072e+02dB,1.69916505858496e+02°)
1.45475000000000e+08	(-2.14994834075120e+02dB,1.69919464916239e+02°)
1.45480000000000e+08	(-2.14994841697646e+02dB,1.69921870749115e+02°)
1.45485000000000e+08	(-2.14994782636065e+02dB,1.69925298497853e+02°)
1.45490000000000e+08	(-2.14995015620888e+02dB,1.69927354798228e+02°)
1.45495000000000e+08	(-2.14995055170150e+02dB,1.69931529932478e+02°)
1.45500000000000e+08	(-2.14995191998585e+02dB,1.69932075342125e+02°)
1.45505000000000e+08	(-2.14995159633434e+02dB,1.69936695229091e+02°)
1.45510000000000e+08	(-2.14995373266895e+02dB,1.69938957541968e+02°)
1.45515000000000e+08	(-2.14995458763926e+02dB,1.69941790944463e+02°)
